Confirmed,Deaths,Recovered,date,FIPS,Province_State,Country_Region,Lat,Long_,Combined_Key,log_conf,Confirmed_str,Deaths_str
1.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
14.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,1.3136094741676563,14.0,0.0
6.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.6055193684736281,6.0,0.0
1.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
0.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,0.0,0.0
26.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,2.0021495754677456,26.0,0.0
2.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.09061905828945654,2.0,0.0
1.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
4.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.3624762331578262,4.0,0.0
1.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
0.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,0.0,0.0
5.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.4885590669614942,5.0,0.0
0.0,0.0,0.0,2020-01-22,0.0,0,Hong Kong,0.0,0.0,0,0.0,0.0,0.0
444.0,17.0,28.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,7.008636590452905,444.0,17.0
4.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.3624762331578262,4.0,0.0
0.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,0.0,0.0
1.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
2.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.09061905828945654,2.0,0.0
0.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,0.0,0.0
2.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.09061905828945654,2.0,0.0
1.0,0.0,0.0,2020-01-22,0.0,0,Macau,0.0,0.0,0,0.0,1.0,0.0
1.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
0.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,0.0,0.0
0.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,0.0,0.0
2.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.09061905828945654,2.0,0.0
9.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.91057876682106,9.0,0.0
1.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
5.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.4885590669614942,5.0,0.0
1.0,0.0,0.0,2020-01-22,0.0,0,Taiwan,0.0,0.0,0,0.0,1.0,0.0
4.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.3624762331578262,4.0,0.0
0.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,0.0,0.0
1.0,0.0,0.0,2020-01-22,0.0,0,US,0.0,0.0,0,0.0,1.0,0.0
0.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,0.0,0.0
1.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
10.0,0.0,0.0,2020-01-22,0.0,0,Mainland China,0.0,0.0,0,1.0,10.0,0.0
2.0,0.0,0.0,2020-01-22,0.0,0,Japan,0.0,0.0,0,0.09061905828945654,2.0,0.0
2.0,0.0,0.0,2020-01-22,0.0,0,Thailand,0.0,0.0,0,0.09061905828945654,2.0,0.0
1.0,0.0,0.0,2020-01-22,0.0,0,South Korea,0.0,0.0,0,0.0,1.0,0.0
9.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.91057876682106,9.0,0.0
22.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,1.8020986539858788,22.0,0.0
9.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.91057876682106,9.0,0.0
5.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.4885590669614942,5.0,0.0
2.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.09061905828945654,2.0,0.0
32.0,0.0,2.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,2.2654764572364137,32.0,0.0
5.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.4885590669614942,5.0,0.0
3.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.227644691705265,3.0,0.0
5.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.4885590669614942,5.0,0.0
1.0,1.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,1.0
2.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.09061905828945654,2.0,0.0
5.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.4885590669614942,5.0,0.0
2.0,0.0,0.0,2020-01-23,0.0,0,Hong Kong,0.0,0.0,0,0.09061905828945654,2.0,0.0
444.0,17.0,28.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,7.008636590452905,444.0,17.0
9.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.91057876682106,9.0,0.0
0.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.0,0.0,0.0
5.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.4885590669614942,5.0,0.0
7.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.7141906972359384,7.0,0.0
1.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
3.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.227644691705265,3.0,0.0
2.0,0.0,0.0,2020-01-23,0.0,0,Macau,0.0,0.0,0,0.09061905828945654,2.0,0.0
1.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
0.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.0,0.0,0.0
3.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.227644691705265,3.0,0.0
6.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.6055193684736281,6.0,0.0
16.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,1.4499049326313047,16.0,0.0
1.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
8.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.8155715246051087,8.0,0.0
1.0,0.0,0.0,2020-01-23,0.0,0,Taiwan,0.0,0.0,0,0.0,1.0,0.0
4.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.3624762331578262,4.0,0.0
0.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.0,0.0,0.0
1.0,0.0,0.0,2020-01-23,0.0,0,US,0.0,0.0,0,0.0,1.0,0.0
2.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.09061905828945654,2.0,0.0
2.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,0.09061905828945654,2.0,0.0
27.0,0.0,0.0,2020-01-23,0.0,0,Mainland China,0.0,0.0,0,2.048802225347385,27.0,0.0
1.0,0.0,0.0,2020-01-23,0.0,0,Japan,0.0,0.0,0,0.0,1.0,0.0
3.0,0.0,0.0,2020-01-23,0.0,0,Thailand,0.0,0.0,0,0.227644691705265,3.0,0.0
1.0,0.0,0.0,2020-01-23,0.0,0,South Korea,0.0,0.0,0,0.0,1.0,0.0
1.0,0.0,0.0,2020-01-23,0.0,0,Singapore,0.0,0.0,0,0.0,1.0,0.0
0.0,0.0,0.0,2020-01-23,0.0,0,Philippines,0.0,0.0,0,0.0,0.0,0.0
0.0,0.0,0.0,2020-01-23,0.0,0,Malaysia,0.0,0.0,0,0.0,0.0,0.0
2.0,0.0,0.0,2020-01-23,0.0,0,Vietnam,0.0,0.0,0,0.09061905828945654,2.0,0.0
0.0,0.0,0.0,2020-01-23,0.0,0,Australia,0.0,0.0,0,0.0,0.0,0.0
0.0,0.0,0.0,2020-01-23,0.0,0,Mexico,0.0,0.0,0,0.0,0.0,0.0
0.0,0.0,0.0,2020-01-23,0.0,0,Brazil,0.0,0.0,0,0.0,0.0,0.0
0.0,0.0,0.0,2020-01-23,0.0,0,Colombia,0.0,0.0,0,0.0,0.0,0.0
549.0,24.0,31.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,7.505256630475773,549.0,24.0
53.0,0.0,2.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,2.973127274487558,53.0,0.0
43.0,0.0,1.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,2.66821919537356,43.0,0.0
36.0,0.0,1.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,2.4220774738945123,36.0,0.0
27.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,2.048802225347385,27.0,0.0
24.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,1.904983071747093,24.0,0.0
23.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,1.8543026993851561,23.0,0.0
20.0,0.0,1.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,1.692679049617419,20.0,0.0
18.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,1.5757090620683294,18.0,0.0
15.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,1.3831906496271777,15.0,0.0
15.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,1.3831906496271777,15.0,0.0
15.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,1.3831906496271777,15.0,0.0
10.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,1.0,10.0,0.0
9.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.91057876682106,9.0,0.0
9.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.91057876682106,9.0,0.0
8.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.8155715246051087,8.0,0.0
8.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.8155715246051087,8.0,0.0
5.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.4885590669614942,5.0,0.0
5.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.4885590669614942,5.0,0.0
4.0,1.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.3624762331578262,4.0,1.0
4.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.3624762331578262,4.0,0.0
3.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.227644691705265,3.0,0.0
3.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.227644691705265,3.0,0.0
3.0,0.0,0.0,2020-01-24,0.0,0,Taiwan,0.0,0.0,0,0.227644691705265,3.0,0.0
2.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.09061905828945654,2.0,0.0
2.0,0.0,0.0,2020-01-24,0.0,0,Hong Kong,0.0,0.0,0,0.09061905828945654,2.0,0.0
2.0,0.0,0.0,2020-01-24,0.0,0,Macau,0.0,0.0,0,0.09061905828945654,2.0,0.0
2.0,1.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.09061905828945654,2.0,1.0
2.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.09061905828945654,2.0,0.0
2.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.09061905828945654,2.0,0.0
1.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
1.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
0.0,0.0,0.0,2020-01-24,0.0,0,Mainland China,0.0,0.0,0,0.0,0.0,0.0
1.0,0.0,0.0,2020-01-24,0.0,0,US,0.0,0.0,0,0.0,1.0,0.0
1.0,0.0,0.0,2020-01-24,0.0,0,US,0.0,0.0,0,0.0,1.0,0.0
2.0,0.0,0.0,2020-01-24,0.0,0,Japan,0.0,0.0,0,0.09061905828945654,2.0,0.0
5.0,0.0,0.0,2020-01-24,0.0,0,Thailand,0.0,0.0,0,0.4885590669614942,5.0,0.0
2.0,0.0,0.0,2020-01-24,0.0,0,South Korea,0.0,0.0,0,0.09061905828945654,2.0,0.0
3.0,0.0,0.0,2020-01-24,0.0,0,Singapore,0.0,0.0,0,0.227644691705265,3.0,0.0
2.0,0.0,0.0,2020-01-24,0.0,0,Vietnam,0.0,0.0,0,0.09061905828945654,2.0,0.0
2.0,0.0,0.0,2020-01-24,0.0,0,France,0.0,0.0,0,0.09061905828945654,2.0,0.0
761.0,40.0,32.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,8.302377540272872,761.0,40.0
78.0,0.0,2.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,3.580021985530447,78.0,0.0
62.0,0.0,1.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,3.212667968582405,62.0,0.0
57.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,3.0830965087828925,57.0,0.0
43.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,2.66821919537356,43.0,0.0
41.0,0.0,2.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,2.601071768495784,41.0,0.0
39.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,2.531486583732388,39.0,0.0
33.0,0.0,1.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,2.3058845856034647,33.0,0.0
32.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,2.2654764572364137,32.0,0.0
28.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,2.0942663676782876,28.0,0.0
27.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,2.048802225347385,27.0,0.0
23.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,1.8543026993851561,23.0,0.0
19.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,1.6352107719498268,19.0,0.0
18.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,1.5757090620683294,18.0,0.0
18.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,1.5757090620683294,18.0,0.0
18.0,0.0,1.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,1.5757090620683294,18.0,0.0
17.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,1.5140045481209576,17.0,0.0
15.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,1.3831906496271777,15.0,0.0
11.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,1.0844987247010578,11.0,0.0
10.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,1.0,10.0,0.0
9.0,1.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,0.91057876682106,9.0,1.0
8.0,1.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,0.8155715246051087,8.0,1.0
7.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,0.7141906972359384,7.0,0.0
6.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,0.6055193684736281,6.0,0.0
5.0,0.0,0.0,2020-01-25,0.0,0,Hong Kong,0.0,0.0,0,0.4885590669614942,5.0,0.0
4.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,0.3624762331578262,4.0,0.0
4.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,0.3624762331578262,4.0,0.0
4.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,0.3624762331578262,4.0,0.0
3.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,0.227644691705265,3.0,0.0
3.0,0.0,0.0,2020-01-25,0.0,0,Taiwan,0.0,0.0,0,0.227644691705265,3.0,0.0
3.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,0.227644691705265,3.0,0.0
2.0,0.0,0.0,2020-01-25,0.0,0,Macau,0.0,0.0,0,0.09061905828945654,2.0,0.0
1.0,0.0,0.0,2020-01-25,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
1.0,0.0,0.0,2020-01-25,0.0,0,US,0.0,0.0,0,0.0,1.0,0.0
1.0,0.0,0.0,2020-01-25,0.0,0,US,0.0,0.0,0,0.0,1.0,0.0
2.0,0.0,0.0,2020-01-25,0.0,0,Japan,0.0,0.0,0,0.09061905828945654,2.0,0.0
7.0,0.0,0.0,2020-01-25,0.0,0,Thailand,0.0,0.0,0,0.7141906972359384,7.0,0.0
2.0,0.0,0.0,2020-01-25,0.0,0,South Korea,0.0,0.0,0,0.09061905828945654,2.0,0.0
3.0,0.0,0.0,2020-01-25,0.0,0,Singapore,0.0,0.0,0,0.227644691705265,3.0,0.0
2.0,0.0,0.0,2020-01-25,0.0,0,Vietnam,0.0,0.0,0,0.09061905828945654,2.0,0.0
3.0,0.0,0.0,2020-01-25,0.0,0,France,0.0,0.0,0,0.227644691705265,3.0,0.0
4.0,0.0,0.0,2020-01-25,0.0,0,Australia,0.0,0.0,0,0.3624762331578262,4.0,0.0
1.0,0.0,0.0,2020-01-25,0.0,0,Nepal,0.0,0.0,0,0.0,1.0,0.0
3.0,0.0,0.0,2020-01-25,0.0,0,Malaysia,0.0,0.0,0,0.227644691705265,3.0,0.0
1058.0,52.0,42.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,9.147513554117676,1058.0,52.0
111.0,0.0,2.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,4.183346087552726,111.0,0.0
104.0,0.0,1.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,4.068423491842789,104.0,0.0
83.0,1.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,3.682860724637791,83.0,1.0
75.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,3.5158547414720784,75.0,0.0
69.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,3.3813659785052304,69.0,0.0
68.0,0.0,2.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,3.3580889151477926,68.0,0.0
60.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,3.1618218692409155,60.0,0.0
46.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,2.76476360681841,46.0,0.0
44.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,2.700936699849613,44.0,0.0
40.0,1.0,1.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,2.5665962158137514,40.0,1.0
36.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,2.4220774738945123,36.0,0.0
36.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,2.4220774738945123,36.0,0.0
35.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,2.3841461255836847,35.0,0.0
33.0,0.0,1.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,2.3058845856034647,33.0,0.0
22.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,1.8020986539858788,22.0,0.0
22.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,1.8020986539858788,22.0,0.0
21.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,1.748263863366663,21.0,0.0
16.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,1.4499049326313047,16.0,0.0
15.0,1.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,1.3831906496271777,15.0,1.0
14.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,1.3136094741676563,14.0,0.0
13.0,1.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,1.2408697921485934,13.0,1.0
9.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,0.91057876682106,9.0,0.0
8.0,0.0,0.0,2020-01-26,0.0,0,Hong Kong,0.0,0.0,0,0.8155715246051087,8.0,0.0
7.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,0.7141906972359384,7.0,0.0
7.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,0.7141906972359384,7.0,0.0
5.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,0.4885590669614942,5.0,0.0
5.0,0.0,0.0,2020-01-26,0.0,0,Macau,0.0,0.0,0,0.4885590669614942,5.0,0.0
4.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,0.3624762331578262,4.0,0.0
4.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,0.3624762331578262,4.0,0.0
4.0,0.0,0.0,2020-01-26,0.0,0,Taiwan,0.0,0.0,0,0.3624762331578262,4.0,0.0
4.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,0.3624762331578262,4.0,0.0
1.0,0.0,0.0,2020-01-26,0.0,0,Mainland China,0.0,0.0,0,0.0,1.0,0.0
1.0,0.0,0.0,2020-01-26,0.0,0,US,0.0,0.0,0,0.0,1.0,0.0
1.0,0.0,0.0,2020-01-26,0.0,0,US,0.0,0.0,0,0.0,1.0,0.0
2.0,0.0,0.0,2020-01-26,0.0,0,US,0.0,0.0,0,0.09061905828945654,2.0,0.0
1.0,0.0,0.0,2020-01-26,0.0,0,US,0.0,0.0,0,0.0,1.0,0.0
4.0,0.0,1.0,2020-01-26,0.0,0,Japan,0.0,0.0,0,0.3624762331578262,4.0,0.0
8.0,0.0,2.0,2020-01-26,0.0,0,Thailand,0.0,0.0,0,0.8155715246051087,8.0,0.0
3.0,0.0,0.0,2020-01-26,0.0,0,South Korea,0.0,0.0,0,0.227644691705265,3.0,0.0
4.0,0.0,0.0,2020-01-26,0.0,0,Singapore,0.0,0.0,0,0.3624762331578262,4.0,0.0
2.0,0.0,0.0,2020-01-26,0.0,0,Vietnam,0.0,0.0,0,0.09061905828945654,2.0,0.0
3.0,0.0,0.0,2020-01-26,0.0,0,France,0.0,0.0,0,0.227644691705265,3.0,0.0
4.0,0.0,0.0,2020-01-26,0.0,0,Australia,0.0,0.0,0,0.3624762331578262,4.0,0.0
1.0,0.0,0.0,2020-01-26,0.0,0,Nepal,0.0,0.0,0,0.0,1.0,0.0
4.0,0.0,0.0,2020-01-26,0.0,0,Malaysia,0.0,0.0,0,0.3624762331578262,4.0,0.0
1.0,0.0,0.0,2020-01-26,0.0,0,Canada,0.0,0.0,0,0.0,1.0,0.0
1423.0,76.0,45.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,9.94270114191554,1423.0,76.0
151.0,0.0,4.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,4.747940536835059,151.0,0.0
128.0,0.0,1.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,4.44033385618337,128.0,0.0
128.0,1.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,4.44033385618337,128.0,1.0
110.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,4.167284095017507,110.0,0.0
100.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,4.0,100.0,0.0
80.0,1.0,2.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,3.621751498588996,80.0,1.0
75.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,3.5158547414720784,75.0,0.0
72.0,0.0,2.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,3.449684002299608,72.0,0.0
70.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,3.4043867772644525,70.0,0.0
69.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,3.3813659785052304,69.0,0.0
59.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,3.135916847137029,59.0,0.0
53.0,1.0,3.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,2.973127274487558,53.0,1.0
47.0,0.0,1.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,2.795911246513215,47.0,0.0
46.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,2.76476360681841,46.0,0.0
35.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,2.3841461255836847,35.0,0.0
33.0,1.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,2.3058845856034647,33.0,1.0
27.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,2.048802225347385,27.0,0.0
26.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,2.0021495754677456,26.0,0.0
23.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,1.8543026993851561,23.0,0.0
21.0,1.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,1.748263863366663,21.0,1.0
18.0,1.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,1.5757090620683294,18.0,1.0
14.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,1.3136094741676563,14.0,0.0
13.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,1.2408697921485934,13.0,0.0
11.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,1.0844987247010578,11.0,0.0
8.0,0.0,0.0,2020-01-27,0.0,0,Hong Kong,0.0,0.0,0,0.8155715246051087,8.0,0.0
7.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,0.7141906972359384,7.0,0.0
7.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,0.7141906972359384,7.0,0.0
6.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,0.6055193684736281,6.0,0.0
6.0,0.0,0.0,2020-01-27,0.0,0,Macau,0.0,0.0,0,0.6055193684736281,6.0,0.0
6.0,0.0,0.0,2020-01-27,0.0,0,Mainland China,0.0,0.0,0,0.6055193684736281,6.0,0.0
